EV,W_pct,P_pct,Team,Team_Result,1,1_spread,2,2_spread,3,3_spread,4,4_spread,5,5_spread,6,6_spread,7,7_spread,8,8_spread,9,9_spread,10,10_spread,11,11_spread,12,12_spread,13,13_spread,14,14_spread,15,15_spread,16,16_spread,17,17_spread,Future_Val
0.79,59.0,0.9,CAR,L,@TB,-3.0,NO,3.0,NYG,-2.5,@ATL,7.0,SEA,-1.0,BYE,,DAL,2.5,@CHI,7.0,@WAS,3.0,DEN,3.5,TB,1.0,@PHI,-3.0,@KC,-5.0,ATL,3.0,@SD,3.0,OAK,-9.5,@NO,4.0,0.18891919158824
0.78,57.6,0.4,NYJ,W,BUF,-3.0,@PIT,4.5,@MIA,-2.5,SF,3.5,HOU,9.5,IND,-3.5,@NE,11.0,MIA,-1.0,BYE,,@SEA,5.5,@STL,3.5,NE,7.0,ARI,-6.0,@JAX,-3.0,@TEN,-1.0,SD,-3.0,@BUF,3.5,0.16710139721808
0.75,56.1,1.1,SEA,L,@ARI,-1.0,DAL,3.0,GB,3.0,@STL,-2.5,@CAR,1.0,NE,4.0,@SF,8.0,@DET,1.5,MIN,-4.5,NYJ,-5.5,BYE,,@MIA,-3.0,@CHI,3.0,ARI,-10.5,@BUF,-4.5,SF,-2.5,STL,-11.0,0.39160494773536
0.74,55.0,0.3,DEN,W,PIT,-2.5,@ATL,3.0,HOU,1.0,OAK,-6.5,@NE,5.5,@SD,1.0,BYE,,NO,-6.0,@CIN,-5.0,@CAR,-3.5,SD,-7.5,@KC,-10.5,TB,-9.5,@OAK,-10.0,@BAL,-3.0,CLE,-11.0,KC,-17.0,0.76968489090523
0.73,54.6,1.0,ATL,W,@KC,-1.0,DEN,-3.0,@SD,3.0,CAR,-7.0,@WAS,-3.0,OAK,-10.0,BYE,,@PHI,1.5,DAL,-4.5,@NO,-1.0,ARI,-9.5,@TB,-1.0,NO,-3.5,@CAR,-3.0,NYG,-1.0,@DET,-3.5,TB,-3.0,0.4893908314392
0.7,51.7,0.2,OAK,L,SD,-1.0,@MIA,-1.0,PIT,3.5,@DEN,6.5,BYE,,@ATL,10.0,JAX,-6.0,@KC,1.0,TB,-1.0,@BAL,9.5,NO,6.0,@CIN,9.5,CLE,2.5,DEN,10.0,KC,-4.5,@CAR,9.5,@SD,9.5,0.11130602023425
0.65,48.3,0.3,SD,W,@OAK,1.0,TEN,-6.5,ATL,-3.0,@KC,-2.5,@NO,3.5,DEN,-1.0,BYE,,@CLE,-2.5,KC,-7.5,@TB,3.0,@DEN,7.5,BAL,1.0,CIN,-1.0,@PIT,7.0,CAR,-3.0,@NYJ,3.0,OAK,-9.5,0.28752082085026
0.62,45.4,0.1,KC,L,ATL,1.0,@BUF,3.0,@NO,9.0,SD,2.5,BAL,6.0,@TB,5.0,BYE,,OAK,-1.0,@SD,7.5,@PIT,12.5,CIN,3.0,DEN,10.5,CAR,5.0,@CLE,7.0,@OAK,4.5,IND,4.5,@DEN,17.0,0.0048868099966799
0.61,45.0,0.1,PIT,L,@DEN,2.5,NYJ,-4.5,@OAK,-3.5,BYE,,PHI,-4.0,@TEN,-6.0,@CIN,-1.0,WAS,-4.5,@NYG,3.5,KC,-12.5,BAL,3.0,@CLE,-1.0,@BAL,7.0,SD,-7.0,@DAL,-1.0,CIN,-3.0,CLE,-10.0,0.52565080326123
0.6,43.9,0.1,ARI,W,SEA,1.0,@NE,13.0,PHI,3.0,MIA,-4.0,@STL,-2.0,BUF,-5.0,@MIN,7.0,SF,7.5,@GB,10.5,BYE,,@ATL,9.5,STL,-1.0,@NYJ,6.0,@SEA,10.5,DET,6.0,CHI,7.0,@SF,16.0,0.11381737944443
0.57,42.4,0.3,BUF,L,@NYJ,3.0,KC,-3.0,@CLE,-2.5,NE,3.5,@SF,10.0,@ARI,5.0,TEN,-4.0,BYE,,@HOU,11.0,@NE,13.5,MIA,-1.0,@IND,2.0,JAX,-6.0,STL,-3.5,SEA,4.5,@MIA,5.0,NYJ,-3.5,0.24043152903458
0.56,41.0,0.1,TB,W,CAR,3.0,@NYG,9.0,@DAL,9.0,WAS,-1.5,BYE,,KC,-5.0,NO,1.0,@MIN,5.5,@OAK,1.0,SD,-3.0,@CAR,-1.0,ATL,1.0,@DEN,9.5,PHI,-8.0,@NO,3.5,STL,-3.0,@ATL,3.0,0.19456714843882
0.51,37.3,0.1,DAL,W,@NYG,3.5,@SEA,-3.0,TB,-9.0,CHI,-3.0,BYE,,@BAL,3.5,@CAR,-2.5,NYG,1.5,@ATL,4.5,@PHI,-1.0,CLE,-7.0,WAS,-3.5,PHI,-10.5,@CIN,3.5,PIT,1.0,NO,-1.0,@WAS,3.0,0.36987951749949
0.49,35.6,0.1,JAX,L,@MIN,3.5,HOU,6.5,@IND,3.0,CIN,-1.0,CHI,6.5,BYE,,@OAK,6.0,@GB,15.5,DET,6.0,IND,3.0,@HOU,15.0,TEN,3.5,@BUF,6.0,NYJ,3.0,@MIA,8.0,NE,14.0,@TEN,6.0,0.0055264203836141
0.45,32.5,0.0,TEN,L,NE,4.5,@SD,6.5,DET,3.5,@HOU,13.0,@MIN,6.0,PIT,6.0,@BUF,4.0,IND,-3.5,CHI,4.5,@MIA,6.5,BYE,,@JAX,-3.5,HOU,7.0,@IND,3.5,NYJ,1.0,@GB,10.5,JAX,-6.0,0.11756195282668
0.4,29.5,0.0,SF,W,@GB,5.5,DET,-7.0,@MIN,-6.5,@NYJ,-3.5,BUF,-10.0,NYG,-7.0,SEA,-8.0,@ARI,-7.5,BYE,,STL,-13.0,CHI,-3.5,@NO,-1.0,@STL,-7.5,MIA,-10.0,@NE,4.0,@SEA,2.5,ARI,-16.0,0.89917530966635
0.39,22.3,0.0,STL,L,@DET,9.0,WAS,3.5,@CHI,7.0,SEA,2.5,ARI,2.0,@MIA,5.5,GB,4.0,NE,7.5,BYE,,@SF,13.0,NYJ,-3.5,@ARI,1.0,SF,7.5,@BUF,3.5,MIN,-1.0,@TB,3.0,@SEA,11.0,0.055506723525911
0.36,26.0,0.0,CIN,L,@BAL,7.0,CLE,-7.0,@WAS,3.0,@JAX,1.0,MIA,-3.0,@CLE,-1.0,PIT,1.0,BYE,,DEN,5.0,NYG,3.5,@KC,-3.0,OAK,-9.5,@SD,1.0,DAL,-3.5,@PHI,-4.5,@PIT,3.0,BAL,-4.5,0.33825738773184
0.33,21.9,0.0,CLE,L,PHI,8.5,@CIN,7.0,BUF,2.5,@BAL,11.5,@NYG,8.0,CIN,1.0,@IND,1.0,SD,2.5,BAL,3.5,BYE,,@DAL,7.0,PIT,1.0,@OAK,-2.5,KC,-7.0,WAS,-4.0,@DEN,11.0,@PIT,10.0,0.12978563643162
0.33,22.7,0.0,WAS,W,@NO,9.0,@STL,-3.5,CIN,-3.0,@TB,1.5,ATL,3.0,MIN,2.0,@NYG,6.5,@PIT,4.5,CAR,-3.0,BYE,,PHI,-3.5,@DAL,3.5,NYG,2.5,BAL,-1.0,@CLE,4.0,@PHI,-4.5,DAL,-3.0,0.23792949948986
0.32,19.2,0.0,IND,L,@CHI,10.0,MIN,3.0,JAX,-3.0,BYE,,GB,6.5,@NYJ,3.5,CLE,-1.0,@TEN,3.5,MIA,1.0,@JAX,-3.0,@NE,9.5,BUF,-2.0,@DET,7.0,TEN,-3.5,@HOU,10.5,@KC,-4.5,HOU,6.5,0.17372544459212
0.29,13.2,0.0,MIA,L,@HOU,13.0,OAK,1.0,NYJ,2.5,@ARI,4.0,@CIN,3.0,STL,-5.5,BYE,,@NYJ,1.0,@IND,-1.0,TEN,-6.5,@BUF,1.0,SEA,3.0,NE,7.0,@SF,10.0,JAX,-8.0,BUF,-5.0,@NE,11.0,0.2478636955546
